date,store,product,sales,forecast,error
2012-05-25,16,32,3348.68,4256.036623840467,-907.3566238404669
2012-06-01,16,32,3845.12,3856.4269224339946,-11.306922433994714
2012-06-08,16,32,5500.08,4151.111205144258,1348.968794855742
2012-06-15,16,32,5398.5,4906.468433571081,492.0315664289192
2012-06-22,16,32,5361.8,5063.541717642359,298.2582823576413
2012-06-29,16,32,4515.74,4897.0828465324585,-381.3428465324587
2012-07-06,16,32,5447.14,4791.298691359647,655.8413086403534
2012-07-13,16,32,4820.93,4936.724247738067,-115.79424773806659
2012-07-20,16,32,5025.56,4975.596325107111,49.963674892889685
2012-07-27,16,32,4219.97,5054.812076941312,-834.8420769413115
2012-08-03,16,32,4926.54,4719.414849609723,207.12515039027676
2012-08-10,16,32,5625.08,4715.762126190939,909.317873809061
2012-08-17,16,32,4321.1,5161.848891486107,-840.7488914861069
2012-08-24,16,32,4020.76,4515.622187879338,-494.8621878793374
2012-08-31,16,32,4270.51,4355.605057814744,-85.095057814744
2012-09-07,16,32,3258.66,4515.25774986816,-1256.5977498681605
2012-09-14,16,32,3767.9,3514.34600002628,253.55399997372024
2012-09-21,16,32,3554.9,3747.6756612483778,-192.77566124837767
2012-09-28,16,32,3324.21,3590.7316526771274,-266.52165267712735
2012-10-05,16,32,3824.26,3482.3990418831954,341.8609581168048
2012-10-12,16,32,3571.74,3640.5552557500587,-68.8152557500589
2012-10-19,16,32,2904.44,3680.99263972536,-776.5526397253598
2012-10-26,16,32,3478.37,3200.4392308484066,277.93076915159327
2012-01-06,16,33,1873.61,2143.066850226526,-269.4568502265263
2012-01-13,16,33,1582.97,1867.096586170519,-284.126586170519
2012-01-20,16,33,1772.36,1767.1954585764272,5.1645414235727
2012-01-27,16,33,1552.03,1917.8238634082422,-365.79386340824226
2012-02-03,16,33,1514.54,1726.6974525330568,-212.1574525330568
2012-02-10,16,33,1680.59,1726.2627728360465,-45.67277283604653
2012-02-17,16,33,2873.59,1710.3420855501713,1163.2479144498288
2012-02-24,16,33,1951.56,2139.994518529772,-188.43451852977205
2012-03-02,16,33,1628.8,2032.4999001772032,-403.6999001772033
2012-03-09,16,33,2149.77,1881.4374190760857,268.3325809239143
2012-03-16,16,33,3702.6,2085.161765444673,1617.4382345553267
2012-03-23,16,33,2076.86,2549.002644638024,-472.14264463802374
2012-03-30,16,33,3059.55,2281.4152245531027,778.1347754468975
2012-04-06,16,33,3117.94,2543.144764142597,574.795235857403
2012-04-13,16,33,2102.04,2649.7377527794524,-547.6977527794525
2012-04-20,16,33,2069.99,2338.578334287408,-268.5883342874081
2012-04-27,16,33,1047.82,2134.0176748563727,-1086.1976748563727
2012-05-04,16,33,1478.35,1480.663544218588,-2.3135442185880493
2012-05-11,16,33,1478.18,1572.5748709273919,-94.39487092739182
2012-05-18,16,33,1311.89,1655.3300639459687,-343.44006394596863
2012-05-25,16,33,2158.81,1643.6745993679785,515.1354006320214
2012-06-01,16,33,1656.33,2151.7736520890676,-495.44365208906765
2012-06-08,16,33,2404.24,1787.831263358498,616.4087366415017
2012-06-15,16,33,2183.83,2087.08141223105,96.74858776895007
2012-06-22,16,33,1723.11,2095.5029412662884,-372.3929412662885
2012-06-29,16,33,1883.73,2022.268309075681,-138.5383090756809
2012-07-06,16,33,2811.55,2061.6611072732335,749.8888927267667
2012-07-13,16,33,1978.64,2313.8191501120195,-335.17915011201944
2012-07-20,16,33,2485.73,1932.7527191198171,552.9772808801829
2012-07-27,16,33,2051.57,2230.1441828428156,-178.5741828428154
2012-08-03,16,33,2593.52,2208.490931711134,385.0290682888658
2012-08-10,16,33,2667.15,2246.533971936659,420.6160280633412
2012-08-17,16,33,2676.35,2324.284431184326,352.06556881567394
2012-08-24,16,33,2776.99,2332.15032033869,444.8396796613097
2012-08-31,16,33,2346.5,2645.721128249024,-299.2211282490239
2012-09-07,16,33,1733.5,2450.9867137397027,-717.4867137397027
2012-09-14,16,33,1879.23,1969.3891218048664,-90.15912180486634
2012-09-21,16,33,2206.11,1931.738416934827,274.3715830651731
2012-09-28,16,33,1982.81,2046.6586060491666,-63.84860604916662
2012-10-05,16,33,2054.26,2008.9416746974978,45.318325302502444
2012-10-12,16,33,2026.12,2022.4631411566052,3.6568588433947298
2012-10-19,16,33,2258.37,2068.230618778932,190.1393812210681
2012-10-26,16,33,3131.96,2205.328849215386,926.631150784614
2012-01-06,16,34,3510.46,4680.518191527806,-1170.0581915278062
2012-01-13,16,34,3185.22,3988.2375233384596,-803.0175233384598
2012-01-20,16,34,3956.26,3638.0905525064572,318.169447493543
2012-01-27,16,34,2434.05,3824.9588549033524,-1390.9088549033522
2012-02-03,16,34,2590.58,3108.225642526736,-517.6456425267361
2012-02-10,16,34,3324.05,3105.3780795097796,218.6719204902206
2012-02-17,16,34,3317.1,3748.6345195379595,-431.53451953795957
2012-02-24,16,34,4044.52,3344.7203190885234,699.7996809114766
2012-03-02,16,34,3792.24,3991.4308477905565,-199.19084779055675
2012-03-09,16,34,4896.23,3771.1314572333895,1125.09854276661
2012-03-16,16,34,6451.21,4587.467195287209,1863.7428047127914
2012-03-23,16,34,5868.44,5334.597884872171,533.842115127829
2012-03-30,16,34,7643.85,5461.013745561158,2182.836254438842
2012-04-06,16,34,6434.42,6200.061246454197,234.35875354580276
2012-04-13,16,34,5398.99,6126.239485584434,-727.2494855844343
2012-04-20,16,34,5639.29,5203.69997731921,435.59002268078984
2012-04-27,16,34,5269.05,5293.551327092121,-24.501327092120846
2012-05-04,16,34,4739.18,5266.276503564806,-527.096503564806
2012-05-11,16,34,5792.56,4675.959601151307,1116.6003988486937
2012-05-18,16,34,5654.43,5164.12503105036,490.30496894964017
2012-05-25,16,34,5874.61,5346.812471739732,527.7975282602674
2012-06-01,16,34,6176.47,5612.313854369501,564.1561456304989
2012-06-08,16,34,7782.04,5626.881531520113,2155.1584684798872
2012-06-15,16,34,7138.94,6665.717879457808,473.222120542192
2012-06-22,16,34,6547.49,6561.4926876549425,-14.002687654942747
2012-06-29,16,34,6623.68,6634.599896437686,-10.919896437685566
2012-07-06,16,34,7100.67,6877.9476110123915,222.7223889876086
2012-07-13,16,34,6191.68,6429.621752379298,-237.94175237929812
2012-07-20,16,34,4816.47,6143.706807079129,-1327.236807079129
2012-07-27,16,34,4822.18,5072.617831363865,-250.43783136386446
2012-08-03,16,34,5221.36,5131.280447293926,90.07955270607363
2012-08-10,16,34,5486.83,5185.667260319619,301.1627396803806
2012-08-17,16,34,4917.52,5054.791328418265,-137.2713284182646
2012-08-24,16,34,4479.38,4909.165984956996,-429.7859849569959
2012-08-31,16,34,3668.71,4603.077557860379,-934.3675578603788
2012-09-07,16,34,5055.21,4236.987739649118,818.2222603508817
2012-09-14,16,34,4719.69,4547.8091468561,171.8808531438999
2012-09-21,16,34,4692.38,4493.2866246077165,199.09337539228363
2012-09-28,16,34,4270.63,4332.053991672036,-61.42399167203621
2012-10-05,16,34,4232.86,4411.980660290946,-179.12066029094603
2012-10-12,16,34,5503.83,4302.355783915388,1201.4742160846117
2012-10-19,16,34,5455.99,4983.20243015977,472.7875698402295
2012-10-26,16,34,5399.42,5158.821532479914,240.59846752008616
2012-01-06,16,35,388.18,447.58145271660857,-59.40145271660856
2012-01-13,16,35,236.61,406.0062176979709,-169.39621769797088
2012-01-20,16,35,292.73,345.09466829573756,-52.364668295737545
2012-01-27,16,35,153.61,282.28571796250947,-128.67571796250945
2012-02-03,16,35,205.98,198.74349591346663,7.236504086533358
2012-02-10,16,35,347.47,215.18711866794192,132.2828813320581
2012-02-17,16,35,275.88,291.0324305961905,-15.152430596190527
2012-02-24,16,35,257.88,254.24546129437405,3.6345387056259426
2012-03-02,16,35,118.0,271.11350216482117,-153.11350216482117
2012-03-09,16,35,208.85,175.2146701590037,33.63532984099629
2012-03-16,16,35,400.88,207.5806862515053,193.29931374849468
2012-03-23,16,35,223.32,346.79096925010464,-123.47096925010464
2012-03-30,16,35,473.49,234.13360928388425,239.35639071611575
2012-04-06,16,35,306.88,455.75479912157647,-148.87479912157647
2012-04-13,16,35,205.12,326.0482835590718,-120.92828355907182
2012-04-20,16,35,291.76,231.04826855464563,60.71173144535436
2012-04-27,16,35,185.88,271.59779872469267,-85.71779872469267
2012-05-04,16,35,209.85,195.5943968111797,14.255603188820288
2012-05-11,16,35,219.0,201.84205534182797,17.157944658172028
2012-05-18,16,35,210.03,216.4275224352641,-6.397522435264108
2012-05-25,16,35,199.0,203.2571502434978,-4.25715024349779
2012-06-01,16,35,187.0,208.33767575906447,-21.337675759064467
2012-06-08,16,35,290.88,185.27658317454802,105.60341682545197
2012-06-15,16,35,223.0,235.05286179270095,-12.052861792700952
2012-06-22,16,35,168.76,220.52688826497288,-51.76688826497289
2012-06-29,16,35,225.0,174.5932872707292,50.406712729270794
2012-07-06,16,35,419.4,214.76786886020398,204.632131139796
2012-07-13,16,35,238.85,363.8385708499212,-124.98857084992122
2012-07-20,16,35,319.88,266.067860200804,53.81213979919602
2012-07-27,16,35,51.0,312.8170989344211,-261.8170989344211
2012-08-03,16,35,182.76,104.72261586210692,78.03738413789307
2012-08-10,16,35,95.88,180.46901983731988,-84.58901983731988
2012-08-17,16,35,154.7,128.25575401593724,26.444245984062746
2012-08-24,16,35,55.06,138.478631832718,-83.418631832718
2012-08-31,16,35,129.85,90.36742061998301,39.482579380016986
2012-09-07,16,35,59.94,135.59760450434874,-75.65760450434874
2012-09-14,16,35,101.88,99.02275238446389,2.85724761553611
2012-09-21,16,35,82.85,118.72495085901777,-35.87495085901777
2012-09-28,16,35,61.0,97.6445744788118,-36.644574478811805
2012-10-05,16,35,63.94,92.08521091702195,-28.145210917021956
2012-10-12,16,35,82.88,90.8444619844892,-7.964461984489205
2012-10-19,16,35,80.82,88.90776411659542,-8.087764116595423
2012-10-26,16,35,48.88,88.47290898700038,-39.59290898700038
2012-01-06,16,36,1427.62,1711.034991487881,-283.414991487881
2012-01-13,16,36,2392.67,1060.79934475215,1331.87065524785
2012-01-20,16,36,2744.67,1364.616669179477,1380.0533308205231
2012-01-27,16,36,1920.76,1729.9209070248778,190.83909297512218
2012-02-03,16,36,1715.89,1844.2504770794606,-128.36047707946045
2012-02-10,16,36,2736.78,1696.4706710865514,1040.3093289134488
2012-02-17,16,36,2601.75,2125.064447900046,476.68555209995384
2012-02-24,16,36,3639.31,2094.0692857180334,1545.2407142819666
2012-03-02,16,36,1866.37,2721.719832681616,-855.3498326816161
2012-03-09,16,36,2301.85,1840.8839558406464,460.9660441593535
2012-03-16,16,36,3215.44,2281.4118469485306,934.0281530514694
2012-03-23,16,36,2030.97,2281.7712825202752,-250.8012825202752
2012-03-30,16,36,2197.0,2065.1681524241703,131.83184757582967
2012-04-06,16,36,1385.0,2130.008540310987,-745.008540310987
2012-04-13,16,36,918.03,1357.5988137332074,-439.56881373320743
2012-04-20,16,36,1048.0,1124.1256045033188,-76.12560450331875
2012-04-27,16,36,700.0,1179.0096326584473,-479.00963265844734
2012-05-04,16,36,807.0,892.4250468100979,-85.42504681009791
2012-05-11,16,36,1263.0,927.2158092655706,335.78419073442944
2012-05-18,16,36,907.0,1284.9027175592396,-377.9027175592396
2012-05-25,16,36,1476.0,1189.1298172936615,286.8701827063385
2012-06-01,16,36,1847.03,1511.66020091705,335.36979908295007
2012-06-08,16,36,2131.0,1863.0799707410572,267.9200292589428
2012-06-15,16,36,2225.5,2048.960335124013,176.539664875987
2012-06-22,16,36,2039.0,2103.9042123882004,-64.90421238820045
2012-06-29,16,36,1754.0,2157.4906955732913,-403.4906955732913
2012-07-06,16,36,1390.0,2032.1159766695052,-642.1159766695052
2012-07-13,16,36,1491.0,1499.2564825128125,-8.256482512812454
2012-07-20,16,36,1389.0,1474.4223181353243,-85.4223181353243
2012-07-27,16,36,1325.0,1343.0397222921893,-18.039722292189253
2012-08-03,16,36,811.0,1371.417134653179,-560.4171346531789
2012-08-10,16,36,987.6,926.7070126485308,60.89298735146917
2012-08-17,16,36,1228.46,943.9099635086,284.5500364914001
2012-08-24,16,36,851.98,1106.6215308597064,-254.64153085970634
2012-08-31,16,36,622.42,829.8390463417672,-207.41904634176728
2012-09-07,16,36,939.18,725.4011700867757,213.77882991322429
2012-09-14,16,36,749.38,856.3271519209595,-106.94715192095953
2012-09-21,16,36,1135.68,790.0033915152534,345.6766084847467
2012-09-28,16,36,1070.68,995.3838742368397,75.29612576316038
2012-10-05,16,36,837.16,1155.1584668331877,-317.99846683318776
2012-10-12,16,36,1029.22,1028.1682874419123,1.0517125580877291
2012-10-19,16,36,1359.92,1078.9649027746368,280.95509722536326
2012-10-26,16,36,1053.38,1274.5454179925368,-221.16541799253673
2012-01-06,16,38,62729.41,58550.81616288777,4178.593837112232
2012-01-13,16,38,59909.51,56333.23273266396,3576.277267336045
2012-01-20,16,38,48581.85,56546.14193586744,-7964.291935867441
2012-01-27,16,38,61549.59,53811.77456885696,7737.8154311430335
2012-02-03,16,38,65501.08,56824.054443919944,8677.025556080058
2012-02-10,16,38,65184.58,58535.29989423617,6649.280105763835
2012-02-17,16,38,54791.16,58545.2824135385,-3754.122413538498
2012-02-24,16,38,52800.13,57877.46196334614,-5077.331963346143
2012-03-02,16,38,57489.3,58456.33135011314,-967.0313501131386
2012-03-09,16,38,61781.4,55496.48454612343,6284.915453876572
2012-03-16,16,38,52752.39,55501.73767941767,-2749.3476794176677
2012-03-23,16,38,61539.12,53988.7327706119,7550.3872293880995
2012-03-30,16,38,50545.8,56766.30920026909,-6220.509200269087
2012-04-06,16,38,57869.1,56595.73126643541,1273.3687335645882
2012-04-13,16,38,45769.6,54064.62803971989,-8295.028039719895
2012-04-20,16,38,51891.54,51200.542475303584,690.9975246964168
2012-04-27,16,38,43166.35,50817.74610806255,-7651.396108062552
2012-05-04,16,38,49713.27,53450.18179057503,-3736.911790575032
2012-05-11,16,38,54572.87,48581.929615464316,5990.9403845356865
2012-05-18,16,38,51853.64,52382.36829900602,-528.7282990060194
2012-05-25,16,38,48067.13,50653.294934840465,-2586.164934840468
2012-06-01,16,38,39327.1,51786.3175854347,-12459.2175854347
2012-06-08,16,38,64310.34,48243.26951600266,16067.070483997333
2012-06-15,16,38,38625.62,53716.803388889966,-15091.183388889964
2012-06-22,16,38,48405.28,45281.543301303864,3123.736698696135
2012-06-29,16,38,49534.3,47819.895320525415,1714.4046794745882
2012-07-06,16,38,49578.07,53927.111729191114,-4349.041729191114
2012-07-13,16,38,59187.09,48737.81260982508,10449.277390174917
2012-07-20,16,38,56425.48,52212.31429979593,4213.165700204074
2012-07-27,16,38,35375.72,53233.47991236961,-17857.759912369605
2012-08-03,16,38,56454.17,48741.198245736225,7712.971754263774
2012-08-10,16,38,49762.5,52619.070401879544,-2856.570401879544
2012-08-17,16,38,44249.87,52337.71263836581,-8087.842638365808
2012-08-24,16,38,41705.11,46404.19345007649,-4699.08345007649
2012-08-31,16,38,58913.31,44029.153563489366,14884.156436510631
2012-09-07,16,38,43583.57,51469.16766292837,-7885.597662928369
2012-09-14,16,38,52013.24,47806.953467556516,4206.286532443482
2012-09-21,16,38,48796.97,52172.43870514078,-3375.468705140782
2012-09-28,16,38,41758.3,50046.39563374537,-8288.095633745368
2012-10-05,16,38,49951.37,48521.287687334734,1430.0823126652685
2012-10-12,16,38,43846.58,48937.73415096948,-5091.15415096948
2012-10-19,16,38,42311.34,46403.77845097037,-4092.438450970374
2012-10-26,16,38,32782.88,44664.1118662538,-11881.231866253802
2012-01-06,16,40,41070.23,36580.149163740054,4490.080836259949
2012-01-13,16,40,35310.46,37507.10916578711,-2196.6491657871084
2012-01-20,16,40,33846.86,35616.89722966265,-1770.037229662652
2012-01-27,16,40,31555.21,34419.343414112605,-2864.1334141126063
2012-02-03,16,40,30280.17,34371.60569161755,-4091.435691617553
2012-02-10,16,40,32134.88,33433.1418498092,-1298.2618498092015
2012-02-17,16,40,32337.06,32944.765685403654,-607.7056854036528
2012-02-24,16,40,34009.5,32124.13488139765,1885.365118602349
2012-03-02,16,40,32316.45,32680.640076621094,-364.1900766210929
2012-03-09,16,40,32569.57,32981.632802686756,-412.0628026867562
2012-03-16,16,40,33044.28,32981.35373004559,62.92626995441242
2012-03-23,16,40,31103.15,32378.94044238957,-1275.790442389567
2012-03-30,16,40,30880.8,31541.122769673475,-660.3227696734757
2012-04-06,16,40,28798.78,31000.89274379031,-2202.1127437903124
2012-04-13,16,40,27997.92,28693.142599532774,-695.2225995327753
2012-04-20,16,40,25591.84,28792.77935964643,-3200.939359646429
2012-04-27,16,40,23068.85,27064.533129611427,-3995.6831296114287
2012-05-04,16,40,23370.56,25710.182848186294,-2339.6228481862927
2012-05-11,16,40,25717.92,24770.23224298847,947.6877570115284
2012-05-18,16,40,25265.16,25184.451100088972,80.7088999110274
2012-05-25,16,40,24877.79,26180.71662755051,-1302.9266275505106
2012-06-01,16,40,27496.21,27287.173242219713,209.03675778028628
2012-06-08,16,40,30992.36,27796.87524370174,3195.4847562982613
2012-06-15,16,40,33007.61,29899.75053151173,3107.85946848827
2012-06-22,16,40,33820.53,32296.948959767553,1523.581040232446
2012-06-29,16,40,32520.27,33536.825678187226,-1016.5556781872256
2012-07-06,16,40,35581.6,33131.96150980985,2449.6384901901474
2012-07-13,16,40,32940.63,33897.417996792276,-956.7879967922781
2012-07-20,16,40,32472.56,33425.85070976113,-953.2907097611278
2012-07-27,16,40,32997.95,33049.52376787813,-51.57376787812973
2012-08-03,16,40,34054.16,33896.105596322144,158.05440367785923
2012-08-10,16,40,34582.97,33738.45775950863,844.5122404913709
2012-08-17,16,40,31099.16,33851.15258262675,-2751.9925826267536
2012-08-24,16,40,30934.73,32086.14059406678,-1151.4105940667796
2012-08-31,16,40,29448.48,32314.403133796917,-2865.9231337969177
2012-09-07,16,40,30636.07,31171.69646092271,-535.626460922711
2012-09-14,16,40,30359.36,30351.434749463624,7.925250536376552
2012-09-21,16,40,29683.85,30669.23810563873,-985.3881056387327
2012-09-28,16,40,27941.31,30211.80118373324,-2270.49118373324
2012-10-05,16,40,28103.29,30084.547697145706,-1981.2576971457056
2012-10-12,16,40,26413.45,28555.355747573492,-2141.9057475734917
2012-10-19,16,40,27089.79,28042.467555259864,-952.6775552598629
2012-10-26,16,40,26270.11,27862.218579888082,-1592.1085798880813
2012-01-06,16,41,1909.96,1550.6346748063238,359.32532519367624
2012-01-13,16,41,1390.36,1231.9858939205174,158.37410607948254
2012-01-20,16,41,1174.44,1105.5436376824134,68.89636231758664
2012-01-27,16,41,874.4,1188.1799310386325,-313.7799310386325
2012-02-03,16,41,1085.32,1190.5011296712055,-105.18112967120555
2012-02-10,16,41,1728.44,1155.1733592619196,573.2666407380805
2012-02-17,16,41,1550.96,1571.6726911741844,-20.71269117418433
2012-02-24,16,41,1806.48,1340.102346699323,466.3776533006769
2012-03-02,16,41,1546.08,1582.3390612441635,-36.259061244163604
2012-03-09,16,41,1904.44,1399.9222653312067,504.5177346687933
2012-03-16,16,41,2143.12,1572.6659867768108,570.4540132231891
2012-03-23,16,41,1965.0,1855.7710118431705,109.22898815682947
2012-03-30,16,41,808.09,1780.953955333877,-972.863955333877
2012-04-06,16,41,950.59,1140.8902524587936,-190.30025245879358
2012-04-13,16,41,1473.35,1085.015230713054,388.33476928694586
2012-04-20,16,41,590.52,1159.6415053588094,-569.1215053588094
2012-04-27,16,41,409.95,849.2272027001014,-439.27720270010144
2012-05-04,16,41,708.5,524.0183618734862,184.48163812651376
2012-05-11,16,41,669.43,647.925224337805,21.504775662194902
2012-05-18,16,41,675.93,663.7311932121034,12.198806787896501
2012-05-25,16,41,904.9,690.4150018724604,214.4849981275396
2012-06-01,16,41,1230.17,913.5568773775923,316.6131226224078
2012-06-08,16,41,1270.46,1190.2745390628907,80.18546093710938
2012-06-15,16,41,1394.12,1282.8219067977311,111.29809320226877
2012-06-22,16,41,1503.28,1312.4473758277193,190.8326241722807
2012-06-29,16,41,1261.81,1355.3293260838284,-93.51932608382845
2012-07-06,16,41,2071.33,1370.8041452910481,700.5258547089518
2012-07-13,16,41,1834.17,1762.0049125400744,72.16508745992564
2012-07-20,16,41,2450.08,1598.633088745221,851.446911254779
2012-07-27,16,41,2576.66,2015.7903109337908,560.869689066209
2012-08-03,16,41,2153.58,2219.9700960789555,-66.3900960789556
2012-08-10,16,41,1514.2,2107.521961405754,-593.3219614057541
2012-08-17,16,41,889.79,1552.2432925215496,-662.4532925215497
2012-08-24,16,41,1066.89,1229.4183034397136,-162.52830343971345
2012-08-31,16,41,1060.0,1247.5845849933494,-187.58458499334938
2012-09-07,16,41,938.52,1243.0334389304464,-304.51343893044645
2012-09-14,16,41,1333.18,1119.387472862572,213.79252713742812
2012-09-21,16,41,947.13,1270.8230211944256,-323.69302119442557
2012-09-28,16,41,899.32,1218.083711348431,-318.763711348431
2012-10-05,16,41,588.55,1073.5257069359627,-484.97570693596276
2012-10-12,16,41,836.77,819.4170595413763,17.35294045862372
2012-10-19,16,41,1037.04,935.699033953976,101.34096604602394
2012-10-26,16,41,663.94,1036.792727288813,-372.85272728881296
2012-01-06,16,42,3758.66,3349.885906963209,408.7740930367909
2012-01-13,16,42,3029.24,3477.9158827642386,-448.67588276423885
2012-01-20,16,42,2773.23,3274.950744483204,-501.7207444832038
2012-01-27,16,42,2903.78,3167.74108419565,-263.9610841956496
2012-02-03,16,42,4062.72,3244.139319267376,818.5806807326239
2012-02-10,16,42,3116.56,3649.3372538424214,-532.7772538424215
2012-02-17,16,42,3201.93,3380.3630807413924,-178.4330807413926
2012-02-24,16,42,3146.97,3289.8342947842048,-142.86429478420496
2012-03-02,16,42,2951.26,3308.2057083029526,-356.9457083029524
2012-03-09,16,42,4705.15,3209.7603459838638,1495.3896540161359
2012-03-16,16,42,4227.62,3636.675378258895,590.944621741105
2012-03-23,16,42,4066.8,3725.6358517074887,341.1641482925115
2012-03-30,16,42,4249.67,3684.4399020969695,565.2300979030306
2012-04-06,16,42,3951.14,4266.6150634511505,-315.4750634511506
2012-04-13,16,42,4478.41,3698.263255210329,780.1467447896707
2012-04-20,16,42,4414.26,4017.65470269699,396.60529730301005
2012-04-27,16,42,4623.14,3943.889274355457,679.2507256445433
2012-05-04,16,42,3830.96,4263.204919131014,-432.2449191310143
2012-05-11,16,42,4477.75,3807.5741906117246,670.1758093882754
2012-05-18,16,42,4104.9,4188.5191346900565,-83.61913469005685
2012-05-25,16,42,3683.82,4001.020568520809,-317.2005685208087
2012-06-01,16,42,4376.11,3957.393855846851,418.7161441531489
2012-06-08,16,42,3839.47,4330.101405412199,-490.631405412199
2012-06-15,16,42,4375.05,3812.057760250747,562.9922397492533
2012-06-22,16,42,3945.0,4143.385085792577,-198.38508579257723
2012-06-29,16,42,4007.61,3865.741738841374,141.86826115862596
2012-07-06,16,42,4232.41,3957.4275010676133,274.98249893238653
2012-07-13,16,42,4378.6,4229.170441603746,149.42955839625392
2012-07-20,16,42,4460.91,4221.304637527165,239.6053624728347
2012-07-27,16,42,4006.3,4258.770697239228,-252.47069723922777
2012-08-03,16,42,4319.37,4069.9628813550335,249.40711864496643
2012-08-10,16,42,3968.89,4269.6055528047855,-300.7155528047856
2012-08-17,16,42,3748.01,3785.0034112707685,-36.99341127076832
2012-08-24,16,42,4263.36,3751.6351697945984,511.7248302054013
2012-08-31,16,42,4559.14,4096.904624272612,462.2353757273886
2012-09-07,16,42,4535.54,4127.335376608981,408.2046233910187
2012-09-14,16,42,4527.62,4095.529301072247,432.0906989277528
2012-09-21,16,42,4000.86,4098.5664233712305,-97.70642337123036
2012-09-28,16,42,4172.21,3802.157940699784,370.0520593002161
2012-10-05,16,42,3839.86,4310.1185447673915,-470.2585447673914
2012-10-12,16,42,4751.91,3814.8022493198987,937.1077506801012
2012-10-19,16,42,4042.65,4183.530111098689,-140.8801110986892
2012-10-26,16,42,4291.78,3872.7781560663857,419.00184393361405
2012-01-06,16,44,4301.86,3943.229651707732,358.6303482922676
2012-01-13,16,44,3792.97,3701.7414400314883,91.22855996851149
2012-01-20,16,44,3796.54,3259.5762476002765,536.9637523997235
2012-01-27,16,44,4065.32,3695.0222493948827,370.29775060511747
2012-02-03,16,44,4358.75,4004.287297957533,354.46270204246684
2012-02-10,16,44,4109.09,4222.729429057429,-113.63942905742897
2012-02-17,16,44,3762.55,4016.565813859085,-254.01581385908503
2012-02-24,16,44,3848.61,3715.8273923135384,132.7826076864617
2012-03-02,16,44,4245.76,3823.0223007818227,422.73769921817757
2012-03-09,16,44,3880.48,4168.342373683845,-287.8623736838449
2012-03-16,16,44,3588.57,3741.652175806754,-153.08217580675364
2012-03-23,16,44,3355.02,3640.4386823095947,-285.4186823095947
2012-03-30,16,44,3227.36,3464.9486049190205,-237.58860491902033
2012-04-06,16,44,3439.86,3401.179196524201,38.680803475799166
2012-04-13,16,44,3219.79,3277.7855327863713,-57.995532786371314
2012-04-20,16,44,3315.24,3198.8395207720037,116.40047922799613
2012-04-27,16,44,2348.24,3139.9706534879197,-791.7306534879199
2012-05-04,16,44,2722.0,2989.7997319477977,-267.7997319477977
2012-05-11,16,44,2786.63,2791.693701644952,-5.063701644951834
2012-05-18,16,44,2626.8,3015.0012819849935,-388.20128198499333
2012-05-25,16,44,3479.81,2698.0046852199375,781.8053147800624
2012-06-01,16,44,3290.17,3551.669206654705,-261.4992066547047
2012-06-08,16,44,4192.76,3327.21572736743,865.54427263257
2012-06-15,16,44,3976.9,4015.0392431094397,-38.139243109439576
2012-06-22,16,44,3478.29,3591.786669098369,-113.49666909836924
2012-06-29,16,44,4153.63,3610.1033854994193,543.5266145005808
2012-07-06,16,44,4327.94,4252.160757512365,75.77924248763429
2012-07-13,16,44,3939.15,4196.716137052025,-257.56613705202517
2012-07-20,16,44,4837.53,3776.862735202752,1060.6672647972478
2012-07-27,16,44,4215.44,4519.647668587031,-304.20766858703155
2012-08-03,16,44,4318.68,4569.890060850845,-251.21006085084446
2012-08-10,16,44,4192.26,4396.271008949738,-204.01100894973752
2012-08-17,16,44,4653.58,4350.500522253595,303.07947774640525
2012-08-24,16,44,3883.44,4361.186947953083,-477.74694795308324
2012-08-31,16,44,3908.78,3826.467818576778,82.31218142322223
2012-09-07,16,44,3442.02,3927.2963700246414,-485.27637002464144
2012-09-14,16,44,4151.42,3578.2087505767963,573.2112494232038
2012-09-21,16,44,4183.66,4142.891885050965,40.7681149490345
2012-09-28,16,44,5779.09,4168.627423761578,1610.4625762384221
2012-10-05,16,44,4563.73,4701.599320052299,-137.86932005229937
2012-10-12,16,44,4112.05,4217.208697776674,-105.15869777667376
2012-10-19,16,44,5010.38,3933.7734461375057,1076.6065538624944
2012-10-26,16,44,5755.17,4642.808020846191,1112.3619791538094
2012-01-27,16,45,52.73,12.282011800107854,40.447988199892144
2012-03-23,16,45,35.25,16.693578579832025,18.556421420167975
2012-04-06,16,45,5.77,17.797413915556024,-12.027413915556025
2012-04-20,16,45,28.85,11.881992203072054,16.96800779692795
2012-04-27,16,45,23.08,15.71364746667018,7.3663525333298185
2012-05-11,16,45,10.94,14.295092433871348,-3.3550924338713486
2012-06-01,16,45,5.47,13.905668075565707,-8.435668075565708
2012-07-06,16,45,5.47,12.44952925437189,-6.979529254371891
2012-07-20,16,45,10.94,11.48320703430073,-0.54320703430073
2012-08-03,16,45,10.94,13.57374895765995,-2.63374895765995
2012-09-21,16,45,23.88,14.777854506649378,9.102145493350621
2012-09-28,16,45,23.88,13.90849591464784,9.971504085352159
2012-10-12,16,45,34.35,14.702435691253877,19.647564308746126
2012-10-26,16,45,5.97,15.197811079978752,-9.227811079978753
2012-01-06,16,46,16248.45,18183.898737237767,-1935.4487372377662
2012-01-13,16,46,12992.93,15100.175331491691,-2107.245331491691
2012-01-20,16,46,13148.01,13189.774226403952,-41.7642264039514
